Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.89035E-3,38.839408017,0.533389975,0.015348519,0.401746725,0
2.90623E-3,39.130031149,0.534753287,0.015250758,0.406113537,0
2.92471E-3,39.422501843,0.536329562,0.015152996,0.410480349,0
2.92695E-3,39.715196667,0.536520055,0.015055235,0.414847162,0
2.95295E-3,40.010491607,0.538718572,0.014957474,0.414847162,0
2.96602E-3,40.307093659,0.539815934,0.014859713,0.419213974,0
2.99759E-3,40.606852524,0.542444773,0.014761951,0.419213974,0
3.00025E-3,40.906877184,0.542664743,0.01466419,0.423580786,0
3.00187E-3,41.20706384,0.542798707,0.014566429,0.427947598,0
3.00194E-3,41.507257819,0.542804761,0.014468668,0.43231441,0
3.03609E-3,41.810866746,0.545610543,0.014370906,0.436681223,0
3.04089E-3,42.114955922,0.546002365,0.014273145,0.436681223,0
3.04827E-3,42.419782765,0.546602892,0.014175384,0.436681223,0
3.07111E-3,42.726894016,0.548452568,0.014077622,0.441048035,0
3.07621E-3,43.034515232,0.548863426,0.013979861,0.445414847,0
3.07629E-3,43.342144019,0.548869521,0.0138821,0.449781659,0
3.07921E-3,43.650064701,0.549104346,0.013784339,0.454148472,0
3.10381E-3,43.960445827,0.551074065,0.013686577,0.458515284,0
3.11595E-3,44.272040759,0.552039456,0.013588816,0.462882096,0
3.12057E-3,44.584097665,0.552405795,0.013491055,0.467248908,0
3.12749E-3,44.896846423,0.552953302,0.013393294,0.471615721,0
3.13456E-3,45.21030201,0.553511281,0.013295532,0.475982533,0
3.15686E-3,45.525988011,0.555262899,0.013197771,0.475982533,0
3.15844E-3,45.841831755,0.555386259,0.01310001,0.480349345,0
3.1692E-3,46.15875161,0.556225993,0.013002249,0.484716157,0
3.17564E-3,46.476315705,0.556727204,0.012904487,0.489082969,0
3.18153E-3,46.794469184,0.557184748,0.012806726,0.493449782,0
3.19575E-3,47.114043948,0.558284226,0.012708965,0.497816594,0
3.2245E-3,47.436494051,0.560491919,0.012611203,0.502183406,0
3.23774E-3,47.760267872,0.561500873,0.012513442,0.506550218,0
3.23915E-3,48.084183121,0.561608397,0.012415681,0.510917031,0
3.26925E-3,48.411107749,0.563883919,0.01231792,0.515283843,0
3.27699E-3,48.738807142,0.564465935,0.012220158,0.519650655,0
3.29028E-3,49.067834673,0.565460046,0.012122397,0.524017467,0
3.30098E-3,49.397932568,0.566257917,0.012024636,0.528384279,0
3.33348E-3,49.731280097,0.568662409,0.011926875,0.532751092,0
3.35014E-3,50.066293955,0.56988506,0.011829113,0.537117904,0
3.37044E-3,50.40333768,0.571365121,0.011731352,0.541484716,0
3.40029E-3,50.743367024,0.573523644,0.011633591,0.545851528,0
3.41365E-3,51.084732479,0.574482592,0.01153583,0.550218341,0
3.41679E-3,51.426411229,0.574706824,0.011438068,0.554585153,0
3.42292E-3,51.768702858,0.575144794,0.011340307,0.558951965,0
3.4635E-3,52.115052895,0.578022366,0.011242546,0.558951965,0
3.46806E-3,52.461858755,0.578343129,0.011144784,0.563318777,0
3.47643E-3,52.809501922,0.578931074,0.011047023,0.56768559,0
3.48093E-3,53.15759499,0.579246312,0.010949262,0.56768559,0
3.48662E-3,53.506256778,0.57964413,0.010851501,0.56768559,0
